name;origin;destination;length;oneway;harassmentRisk;geometry;weights;edges;node
Carrera 81A;(-75.6032326, 6.2455304);(-75.6031892, 6.2460689);60.07;False;0.6461288819387261;LINESTRING (-75.6032326 6.2455304, -75.6031892 6.2460689);0.6461288819387261;[['-75.6032326, 6.2455304'],[-75.6031892, 6.2460689]];['-75.6032326, 6.2455304']
Carrera 81A;(-75.6032326, 6.2455304);(-75.6032777, 6.2449545);64.231;False;0.6461288819387261;LINESTRING (-75.6032326 6.2455304, -75.60327770000001 6.2449545);0.6461288819387261;[['-75.6032326, 6.2455304'],[-75.6032777, 6.2449545]];['-75.6032326, 6.2455304']
Carrera 81A;(-75.6031892, 6.2460689);(-75.6031887, 6.2460758);0.769;False;0.6461288819387261;LINESTRING (-75.6031892 6.2460689, -75.6031887 6.2460758);0.6461288819387261;[['-75.6031892, 6.2460689'],[-75.6031887, 6.2460758]];['-75.6031892, 6.2460689']
Carrera 81A;(-75.6031892, 6.2460689);(-75.6032326, 6.2455304);60.07;False;0.6461288819387261;LINESTRING (-75.6031892 6.2460689, -75.6032326 6.2455304);0.6461288819387261;[['-75.6031892, 6.2460689'],[-75.6032326, 6.2455304]];['-75.6031892, 6.2460689']
Calle 37D;(-75.6031892, 6.2460689);(-75.6026481, 6.2460412);59.89;False;0.6461288819387261;LINESTRING (-75.6031892 6.2460689, -75.6026481 6.2460412);0.6461288819387261;[['-75.6031892, 6.2460689'],[-75.6026481, 6.2460412]];['-75.6031892, 6.2460689']
Calle 37D;(-75.6031892, 6.2460689);(-75.6041054, 6.24612);101.465;False;0.6461288819387261;LINESTRING (-75.6031892 6.2460689, -75.603966 6.2461206, -75.60410539999999 6.24612);0.6461288819387262;[['-75.6031892, 6.2460689'],[-75.6041054, 6.24612]];['-75.6031892, 6.2460689']
Carrera 81A;(-75.6031506, 6.2466454);(-75.6031223, 6.2471456);55.708;False;0.6461288819387261;LINESTRING (-75.60315060000001 6.2466454, -75.6031223 6.2471456);0.6461288819387261;[['-75.6031506, 6.2466454'],[-75.6031223, 6.2471456]];['-75.6031506, 6.2466454']
Calle 40;(-75.6031506, 6.2466454);(-75.6038426, 6.2466326);76.503;False;0.6461288819387261;LINESTRING (-75.60315060000001 6.2466454, -75.60384259999999 6.2466326);0.6461288819387261;[['-75.6031506, 6.2466454'],[-75.6038426, 6.2466326]];['-75.6031506, 6.2466454']
Carrera 81A;(-75.6031506, 6.2466454);(-75.6031638, 6.2464474);22.065;False;0.6461288819387261;LINESTRING (-75.60315060000001 6.2466454, -75.6031618 6.2464775, -75.6031638 6.2464474);0.6461288819387261;[['-75.6031506, 6.2466454'],[-75.6031638, 6.2464474]];['-75.6031506, 6.2466454']
Calle 40A;(-75.6031223, 6.2471456);(-75.6049456, 6.2472185);201.701;False;0.6461288819387261;LINESTRING (-75.6031223 6.2471456, -75.60494559999999 6.2472185);0.6461288819387261;[['-75.6031223, 6.2471456'],[-75.6049456, 6.2472185]];['-75.6031223, 6.2471456']
Carrera 81A;(-75.6031223, 6.2471456);(-75.6030776, 6.2476866);60.359;False;0.6461288819387261;LINESTRING (-75.6031223 6.2471456, -75.60307760000001 6.2476866);0.6461288819387261;[['-75.6031223, 6.2471456'],[-75.6030776, 6.2476866]];['-75.6031223, 6.2471456']
Carrera 81A;(-75.6031223, 6.2471456);(-75.6031506, 6.2466454);55.708;False;0.6461288819387261;LINESTRING (-75.6031223 6.2471456, -75.60315060000001 6.2466454);0.6461288819387261;[['-75.6031223, 6.2471456'],[-75.6031506, 6.2466454]];['-75.6031223, 6.2471456']
Calle 42;(-75.6030776, 6.2476866);(-75.6048052, 6.2477479);191.081;False;0.6461288819387261;LINESTRING (-75.60307760000001 6.2476866, -75.6048052 6.2477479);0.6461288819387261;[['-75.6030776, 6.2476866'],[-75.6048052, 6.2477479]];['-75.6030776, 6.2476866']
Calle 42;(-75.6030776, 6.2476866);(-75.6025386, 6.2476678);59.615;False;0.6461288819387261;LINESTRING (-75.60307760000001 6.2476866, -75.6025386 6.2476678);0.6461288819387261;[['-75.6030776, 6.2476866'],[-75.6025386, 6.2476678]];['-75.6030776, 6.2476866']
Carrera 81A;(-75.6030776, 6.2476866);(-75.6030486, 6.2482092);58.199;False;0.6461288819387261;LINESTRING (-75.60307760000001 6.2476866, -75.60304859999999 6.2482092);0.6461288819387261;[['-75.6030776, 6.2476866'],[-75.6030486, 6.2482092]];['-75.6030776, 6.2476866']
Carrera 81A;(-75.6030776, 6.2476866);(-75.6031223, 6.2471456);60.359;False;0.6461288819387261;LINESTRING (-75.60307760000001 6.2476866, -75.6031223 6.2471456);0.6461288819387261;[['-75.6030776, 6.2476866'],[-75.6031223, 6.2471456]];['-75.6030776, 6.2476866']
